20131110 201100;1.335880;1.335880;1.335720;1.335750;0
20131110 201200;1.335760;1.335760;1.335750;1.335760;0
20131110 201300;1.335780;1.335780;1.335760;1.335760;0
20131110 201400;1.335770;1.335920;1.335760;1.335890;0
20131110 201500;1.335900;1.336120;1.335900;1.336120;0
20131110 201600;1.336100;1.336320;1.336090;1.336320;0
20131110 201700;1.336300;1.336380;1.336200;1.336380;0
20131110 201800;1.336390;1.336420;1.336380;1.336380;0
20131110 201900;1.336390;1.336620;1.336290;1.336480;0
20131110 202000;1.336470;1.336580;1.336350;1.336490;0
20131110 202100;1.336520;1.336520;1.336300;1.336330;0
20131110 202200;1.336350;1.336390;1.336240;1.336370;0
20131110 202300;1.336390;1.336520;1.336370;1.336470;0
20131110 202400;1.336490;1.336570;1.336410;1.336470;0
20131110 202500;1.336440;1.336440;1.336370;1.336380;0
20131110 202600;1.336390;1.336390;1.336380;1.336390;0
20131110 202700;1.336360;1.336360;1.336300;1.336350;0
20131110 202800;1.336370;1.336370;1.336370;1.336370;0
20131110 202900;1.336380;1.336480;1.336360;1.336480;0
20131110 203000;1.336520;1.336550;1.336190;1.336250;0
20131110 203100;1.336220;1.336270;1.336190;1.336190;0
20131110 203200;1.336200;1.336270;1.336190;1.336270;0
20131110 203300;1.336250;1.336250;1.336150;1.336160;0
20131110 203400;1.336170;1.336430;1.336170;1.336420;0
20131110 203500;1.336390;1.336390;1.336160;1.336160;0
20131110 203600;1.336190;1.336370;1.336190;1.336280;0
20131110 203700;1.336300;1.336340;1.336300;1.336320;0
20131110 203800;1.336340;1.336520;1.336340;1.336410;0
20131110 203900;1.336420;1.336420;1.336400;1.336410;0
20131110 204000;1.336400;1.336400;1.336200;1.336200;0
20131110 204100;1.336210;1.336220;1.336180;1.336190;0
20131110 204200;1.336180;1.336180;1.336090;1.336090;0
20131110 204300;1.336140;1.336280;1.336140;1.336280;0
20131110 204400;1.336270;1.336380;1.336090;1.336090;0
20131110 204500;1.336060;1.336190;1.336060;1.336190;0
20131110 204600;1.336120;1.336130;1.335950;1.335980;0
20131110 204800;1.336000;1.336000;1.335980;1.335980;0
20131110 204900;1.335930;1.335990;1.335930;1.335990;0
20131110 205000;1.335970;1.335980;1.335870;1.335960;0
20131110 205100;1.335950;1.335950;1.335760;1.335770;0
20131110 205200;1.335760;1.335770;1.335650;1.335660;0
20131110 205300;1.335540;1.335680;1.335520;1.335680;0
20131110 205400;1.335690;1.335720;1.335680;1.335680;0
20131110 205600;1.335670;1.335670;1.335570;1.335570;0
20131110 205700;1.335580;1.335680;1.335580;1.335680;0
20131110 205800;1.335660;1.335670;1.335580;1.335590;0
20131110 205900;1.335580;1.335620;1.335580;1.335590;0
20131110 210000;1.335560;1.335580;1.335490;1.335580;0
20131110 210100;1.335550;1.335580;1.335550;1.335570;0
20131110 210200;1.335580;1.335780;1.335560;1.335770;0
20131110 210300;1.335780;1.335780;1.335670;1.335770;0
20131110 210400;1.335800;1.335830;1.335800;1.335800;0
20131110 210500;1.335820;1.335870;1.335800;1.335850;0
20131110 210600;1.335860;1.335870;1.335800;1.335870;0
20131110 210700;1.335860;1.335870;1.335860;1.335870;0
20131110 210900;1.335880;1.335880;1.335870;1.335870;0
20131110 211000;1.335860;1.335860;1.335760;1.335770;0
20131110 211100;1.335800;1.335800;1.335690;1.335690;0
20131110 211200;1.335680;1.335680;1.335650;1.335660;0
20131110 211300;1.335620;1.335670;1.335600;1.335670;0
20131110 211400;1.335660;1.335670;1.335660;1.335670;0
20131110 211500;1.335680;1.335680;1.335670;1.335670;0
20131110 211600;1.335680;1.335680;1.335660;1.335660;0
20131110 211700;1.335670;1.335680;1.335670;1.335670;0
20131110 211800;1.335660;1.335870;1.335660;1.335870;0
20131110 211900;1.335880;1.335880;1.335880;1.335880;0
20131110 212000;1.335890;1.335980;1.335890;1.335960;0
20131110 212100;1.335900;1.335920;1.335900;1.335900;0
20131110 212200;1.335920;1.335920;1.335890;1.335900;0
20131110 212300;1.335920;1.335920;1.335890;1.335900;0
20131110 212400;1.335920;1.335920;1.335890;1.335890;0
20131110 212500;1.335800;1.335820;1.335790;1.335790;0
20131110 212600;1.335800;1.336070;1.335790;1.335870;0
20131110 212700;1.335820;1.335820;1.335760;1.335780;0
20131110 212800;1.335760;1.335850;1.335760;1.335800;0
20131110 212900;1.335820;1.335820;1.335770;1.335770;0
20131110 213000;1.335800;1.335800;1.335800;1.335800;0
20131110 213100;1.335810;1.335820;1.335670;1.335670;0
20131110 213200;1.335630;1.335630;1.335540;1.335550;0
20131110 213300;1.335560;1.335570;1.335560;1.335570;0
20131110 213400;1.335650;1.335770;1.335650;1.335770;0
20131110 213500;1.335820;1.335890;1.335800;1.335810;0
20131110 213600;1.335820;1.335860;1.335800;1.335800;0
20131110 213700;1.335820;1.335820;1.335790;1.335790;0
20131110 213800;1.335780;1.335780;1.335600;1.335600;0
20131110 213900;1.335620;1.335650;1.335600;1.335650;0
20131110 214000;1.335660;1.335660;1.335610;1.335610;0
20131110 214100;1.335620;1.335670;1.335610;1.335660;0
20131110 214300;1.335620;1.335660;1.335620;1.335620;0
20131110 214400;1.335630;1.335630;1.335620;1.335620;0
20131110 214500;1.335640;1.335670;1.335640;1.335670;0
20131110 214600;1.335630;1.335630;1.335540;1.335580;0
20131110 214700;1.335590;1.335590;1.335570;1.335580;0
20131110 214800;1.335590;1.335620;1.335570;1.335570;0
20131110 214900;1.335560;1.335570;1.335520;1.335540;0
20131110 215000;1.335550;1.335580;1.335520;1.335570;0
20131110 215100;1.335560;1.335570;1.335520;1.335570;0
20131110 215200;1.335580;1.335600;1.335570;1.335570;0
20131110 215300;1.335580;1.335580;1.335580;1.335580;0
20131110 215400;1.335590;1.335620;1.335590;1.335590;0
20131110 215500;1.335620;1.335620;1.335520;1.335520;0
20131110 215600;1.335530;1.335620;1.335530;1.335600;0
20131110 215700;1.335620;1.335620;1.335580;1.335580;0
20131110 215800;1.335590;1.335590;1.335580;1.335590;0
20131110 215900;1.335600;1.335620;1.335590;1.335620;0
20131110 220000;1.335610;1.335620;1.335610;1.335610;0
20131110 220100;1.335620;1.335620;1.335600;1.335600;0
20131110 220200;1.335620;1.335690;1.335590;1.335590;0
20131110 220300;1.335600;1.335620;1.335600;1.335610;0
20131110 220400;1.335590;1.335590;1.335520;1.335550;0
20131110 220500;1.335580;1.335780;1.335580;1.335780;0
20131110 220600;1.335790;1.335850;1.335780;1.335850;0
20131110 220700;1.335870;1.335880;1.335820;1.335850;0
20131110 220800;1.335840;1.335850;1.335750;1.335810;0
20131110 220900;1.335820;1.335820;1.335810;1.335810;0
20131110 221000;1.335800;1.335880;1.335800;1.335850;0
20131110 221100;1.335840;1.335840;1.335840;1.335840;0
20131110 221200;1.335850;1.335920;1.335850;1.335890;0
20131110 221300;1.335930;1.335990;1.335890;1.335970;0
20131110 221400;1.335980;1.336020;1.335980;1.336010;0
20131110 221500;1.336020;1.336080;1.336010;1.336080;0
20131110 221600;1.336090;1.336090;1.336090;1.336090;0
20131110 221700;1.336080;1.336120;1.336030;1.336080;0
20131110 221800;1.336070;1.336120;1.336070;1.336110;0
20131110 221900;1.336120;1.336160;1.336110;1.336110;0
20131110 222000;1.336120;1.336150;1.336100;1.336110;0
20131110 222100;1.336120;1.336120;1.336100;1.336110;0
20131110 222200;1.336120;1.336120;1.336100;1.336110;0
20131110 222300;1.336100;1.336120;1.336090;1.336100;0
20131110 222400;1.336110;1.336120;1.336100;1.336100;0
20131110 222500;1.336050;1.336050;1.335890;1.335900;0
20131110 222600;1.335920;1.335920;1.335900;1.335900;0
20131110 222700;1.335920;1.335920;1.335790;1.335790;0
20131110 222800;1.335770;1.335770;1.335590;1.335590;0
20131110 222900;1.335600;1.335850;1.335590;1.335820;0
20131110 223000;1.335810;1.335920;1.335690;1.335690;0
20131110 223100;1.335700;1.335920;1.335690;1.335900;0
20131110 223200;1.335920;1.335920;1.335810;1.335820;0
20131110 223300;1.335830;1.336020;1.335830;1.335930;0
20131110 223400;1.335920;1.335990;1.335910;1.335990;0
20131110 223500;1.336000;1.336090;1.335980;1.335980;0
20131110 223600;1.336000;1.336020;1.335910;1.335990;0
20131110 223700;1.336000;1.336120;1.335990;1.335990;0
20131110 223800;1.336020;1.336020;1.335990;1.335990;0
20131110 223900;1.336020;1.336120;1.335990;1.336120;0
20131110 224000;1.336100;1.336170;1.336090;1.336110;0
20131110 224100;1.336120;1.336180;1.336090;1.336090;0
20131110 224200;1.336120;1.336190;1.336090;1.336190;0
20131110 224300;1.336180;1.336220;1.336160;1.336200;0
20131110 224400;1.336190;1.336220;1.336190;1.336190;0
20131110 224500;1.336220;1.336220;1.336090;1.336090;0
20131110 224600;1.336030;1.336100;1.335990;1.336090;0
20131110 224700;1.336120;1.336200;1.336090;1.336090;0
20131110 224800;1.336110;1.336120;1.336100;1.336110;0
20131110 224900;1.336100;1.336120;1.336090;1.336090;0
20131110 225000;1.336120;1.336240;1.336100;1.336190;0
20131110 225100;1.336110;1.336170;1.336080;1.336170;0
20131110 225200;1.336160;1.336170;1.336090;1.336090;0
20131110 225300;1.336080;1.336090;1.336080;1.336090;0
20131110 225400;1.336080;1.336120;1.336080;1.336100;0
20131110 225500;1.336120;1.336170;1.336080;1.336090;0
20131110 225600;1.336080;1.336080;1.335960;1.335970;0
20131110 225700;1.335940;1.336020;1.335900;1.335990;0
20131110 225800;1.336020;1.336090;1.335990;1.336090;0
20131110 225900;1.336100;1.336120;1.336080;1.336080;0
20131110 230000;1.336090;1.336120;1.335990;1.336080;0
20131110 230100;1.336090;1.336120;1.336080;1.336100;0
20131110 230200;1.336120;1.336190;1.336090;1.336090;0
20131110 230300;1.336100;1.336120;1.336090;1.336090;0
20131110 230400;1.336100;1.336170;1.336100;1.336170;0
20131110 230500;1.336160;1.336180;1.336140;1.336180;0
20131110 230600;1.336170;1.336280;1.336110;1.336110;0
20131110 230700;1.336120;1.336120;1.336100;1.336110;0
20131110 230800;1.336120;1.336120;1.336100;1.336100;0
20131110 230900;1.336120;1.336120;1.336110;1.336120;0
20131110 231000;1.336100;1.336120;1.336100;1.336120;0
20131110 231100;1.336110;1.336220;1.336090;1.336130;0
20131110 231200;1.336120;1.336130;1.336090;1.336090;0
20131110 231300;1.336100;1.336100;1.336100;1.336100;0
20131110 231400;1.336090;1.336120;1.336090;1.336100;0
20131110 231500;1.336090;1.336180;1.336080;1.336180;0
20131110 231600;1.336170;1.336170;1.336160;1.336170;0
20131110 231800;1.336140;1.336140;1.336100;1.336100;0
20131110 231900;1.336120;1.336120;1.336090;1.336100;0
20131110 232000;1.336120;1.336120;1.336090;1.336100;0
20131110 232100;1.336120;1.336190;1.336090;1.336110;0
20131110 232200;1.336120;1.336230;1.336110;1.336200;0
20131110 232300;1.336220;1.336220;1.336190;1.336200;0
20131110 232400;1.336190;1.336230;1.336070;1.336090;0
20131110 232500;1.336100;1.336120;1.336090;1.336100;0
20131110 232600;1.336120;1.336220;1.336100;1.336190;0
20131110 232700;1.336220;1.336220;1.336190;1.336200;0
20131110 232800;1.336220;1.336220;1.336170;1.336170;0
20131110 232900;1.336180;1.336180;1.336100;1.336100;0
20131110 233000;1.336120;1.336120;1.336100;1.336120;0
20131110 233100;1.336170;1.336220;1.336160;1.336220;0
20131110 233200;1.336210;1.336220;1.336210;1.336220;0
20131110 233300;1.336210;1.336220;1.336210;1.336210;0
20131110 233400;1.336220;1.336220;1.336200;1.336210;0
20131110 233500;1.336220;1.336230;1.336200;1.336210;0
20131110 233600;1.336220;1.336220;1.336200;1.336220;0
20131110 233700;1.336210;1.336240;1.336150;1.336200;0
20131110 233800;1.336190;1.336190;1.336090;1.336120;0
20131110 233900;1.336110;1.336120;1.336040;1.336080;0
20131110 234000;1.336070;1.336080;1.336070;1.336080;0
20131110 234100;1.336070;1.336080;1.336070;1.336080;0
20131110 234200;1.336070;1.336080;1.336070;1.336080;0
20131110 234300;1.336070;1.336080;1.336020;1.336070;0
20131110 234400;1.336060;1.336080;1.336020;1.336080;0
20131110 234500;1.336100;1.336120;1.336100;1.336100;0
20131110 234600;1.336120;1.336120;1.336100;1.336100;0
20131110 234700;1.336120;1.336170;1.336110;1.336170;0
20131110 234900;1.336180;1.336190;1.336180;1.336190;0
20131110 235000;1.336170;1.336260;1.336170;1.336260;0
20131110 235100;1.336230;1.336230;1.336190;1.336200;0
20131110 235200;1.336190;1.336200;1.336190;1.336190;0
20131110 235300;1.336180;1.336180;1.336170;1.336180;0
20131110 235400;1.336170;1.336170;1.336100;1.336110;0
20131110 235500;1.336100;1.336120;1.336080;1.336080;0
20131110 235600;1.336070;1.336070;1.336060;1.336060;0
20131110 235700;1.336040;1.336090;1.335990;1.336060;0
20131110 235800;1.336040;1.336040;1.336000;1.336000;0
20131110 235900;1.336020;1.336200;1.336000;1.336200;0
20131111 000000;1.336190;1.336190;1.336070;1.336070;0
20131111 000200;1.336060;1.336070;1.336000;1.336000;0
20131111 000300;1.336010;1.336090;1.335990;1.336090;0
20131111 000400;1.336110;1.336120;1.336100;1.336110;0
20131111 000500;1.336120;1.336120;1.336100;1.336100;0
20131111 000600;1.336120;1.336120;1.336050;1.336080;0
20131111 000700;1.336090;1.336210;1.336090;1.336180;0
20131111 000800;1.336170;1.336170;1.336170;1.336170;0
20131111 000900;1.336200;1.336220;1.336200;1.336210;0
20131111 001000;1.336220;1.336220;1.336190;1.336200;0
20131111 001100;1.336170;1.336180;1.336150;1.336170;0
20131111 001200;1.336140;1.336140;1.336080;1.336080;0
20131111 001300;1.336070;1.336070;1.336070;1.336070;0
20131111 001400;1.336080;1.336080;1.336070;1.336070;0
20131111 001500;1.336090;1.336120;1.336070;1.336070;0
20131111 001700;1.336050;1.336150;1.336050;1.336150;0
20131111 001800;1.336160;1.336160;1.336090;1.336090;0
20131111 001900;1.336080;1.336120;1.336080;1.336100;0
20131111 002000;1.336090;1.336120;1.336080;1.336100;0
20131111 002100;1.336120;1.336120;1.335980;1.335990;0
20131111 002200;1.336000;1.336020;1.335960;1.335960;0
20131111 002300;1.335950;1.335990;1.335870;1.335990;0
20131111 002400;1.336050;1.336130;1.336050;1.336100;0
20131111 002500;1.336120;1.336120;1.336080;1.336080;0
20131111 002600;1.336060;1.336070;1.336060;1.336070;0
20131111 002700;1.336080;1.336160;1.336070;1.336090;0
20131111 002800;1.336080;1.336120;1.336070;1.336090;0
20131111 002900;1.336070;1.336080;1.336070;1.336080;0
20131111 003000;1.336070;1.336120;1.336070;1.336100;0
20131111 003100;1.336120;1.336120;1.336060;1.336070;0
20131111 003200;1.336080;1.336080;1.335980;1.335980;0
20131111 003300;1.335970;1.335990;1.335850;1.335860;0
20131111 003400;1.335870;1.335880;1.335870;1.335870;0
20131111 003500;1.335860;1.335890;1.335790;1.335840;0
20131111 003600;1.335850;1.335870;1.335800;1.335870;0
20131111 003700;1.335880;1.335920;1.335870;1.335890;0
20131111 003800;1.335920;1.335960;1.335890;1.335960;0
20131111 003900;1.335940;1.335940;1.335890;1.335890;0
20131111 004000;1.335910;1.335950;1.335860;1.335870;0
20131111 004100;1.335860;1.335880;1.335860;1.335870;0
20131111 004200;1.335890;1.335980;1.335890;1.335980;0
20131111 004300;1.335960;1.335960;1.335890;1.335890;0
20131111 004400;1.335920;1.335930;1.335890;1.335890;0
20131111 004500;1.335900;1.335970;1.335900;1.335960;0
20131111 004600;1.335970;1.335980;1.335960;1.335970;0
20131111 004700;1.335980;1.335990;1.335970;1.335970;0
20131111 004800;1.335990;1.335990;1.335960;1.335960;0
20131111 004900;1.335970;1.336020;1.335960;1.335970;0
20131111 005000;1.335960;1.335970;1.335960;1.335970;0
20131111 005100;1.335950;1.335970;1.335940;1.335970;0
20131111 005200;1.335960;1.335970;1.335960;1.335960;0
20131111 005300;1.335950;1.335960;1.335950;1.335950;0
20131111 005400;1.335940;1.335940;1.335870;1.335870;0
20131111 005500;1.335850;1.335850;1.335780;1.335820;0
20131111 005600;1.335830;1.335840;1.335800;1.335820;0
20131111 005700;1.335810;1.335820;1.335720;1.335750;0
20131111 005800;1.335760;1.335770;1.335760;1.335760;0
20131111 005900;1.335740;1.335750;1.335720;1.335730;0
20131111 010000;1.335720;1.335790;1.335720;1.335780;0
20131111 010100;1.335760;1.335760;1.335670;1.335680;0
20131111 010200;1.335710;1.335770;1.335700;1.335750;0
20131111 010300;1.335770;1.335770;1.335770;1.335770;0
20131111 010400;1.335750;1.335780;1.335750;1.335770;0
20131111 010500;1.335790;1.335910;1.335780;1.335870;0
20131111 010600;1.335880;1.335920;1.335870;1.335890;0
20131111 010700;1.335920;1.335920;1.335880;1.335880;0
20131111 010800;1.335890;1.335890;1.335870;1.335880;0
20131111 010900;1.335890;1.335920;1.335890;1.335890;0
20131111 011000;1.335900;1.335950;1.335900;1.335920;0
20131111 011100;1.335910;1.335930;1.335910;1.335910;0
20131111 011200;1.335920;1.335940;1.335900;1.335940;0
20131111 011300;1.335920;1.335960;1.335920;1.335960;0
20131111 011400;1.335970;1.335970;1.335960;1.335960;0
20131111 011500;1.335970;1.335980;1.335960;1.335960;0
20131111 011600;1.335970;1.335980;1.335970;1.335970;0
20131111 011700;1.335980;1.335980;1.335950;1.335960;0
20131111 011800;1.335970;1.335980;1.335960;1.335960;0
20131111 011900;1.335950;1.335980;1.335950;1.335970;0
20131111 012000;1.335960;1.335960;1.335960;1.335960;0
20131111 012100;1.336000;1.336190;1.336000;1.336190;0
20131111 012200;1.336220;1.336240;1.336200;1.336210;0
20131111 012300;1.336220;1.336370;1.336210;1.336370;0
20131111 012400;1.336360;1.336370;1.336300;1.336310;0
20131111 012500;1.336320;1.336370;1.336300;1.336350;0
20131111 012600;1.336410;1.336440;1.336380;1.336380;0
20131111 012700;1.336410;1.336570;1.336400;1.336510;0
20131111 012800;1.336520;1.336620;1.336510;1.336590;0
20131111 012900;1.336520;1.336540;1.336490;1.336520;0
20131111 013000;1.336510;1.336520;1.336420;1.336470;0
20131111 013100;1.336480;1.336490;1.336290;1.336350;0
20131111 013200;1.336330;1.336360;1.336320;1.336360;0
20131111 013300;1.336350;1.336470;1.336350;1.336470;0
20131111 013400;1.336480;1.336590;1.336480;1.336580;0
20131111 013500;1.336610;1.336630;1.336590;1.336590;0
20131111 013600;1.336600;1.336630;1.336590;1.336630;0
20131111 013700;1.336620;1.336650;1.336620;1.336630;0
20131111 013800;1.336620;1.336650;1.336620;1.336630;0
20131111 013900;1.336620;1.336620;1.336480;1.336480;0
20131111 014000;1.336470;1.336470;1.336430;1.336440;0
20131111 014100;1.336410;1.336410;1.336320;1.336330;0
20131111 014200;1.336320;1.336330;1.336280;1.336290;0
20131111 014300;1.336310;1.336320;1.336300;1.336300;0
20131111 014400;1.336290;1.336320;1.336290;1.336320;0
20131111 014500;1.336300;1.336320;1.336300;1.336310;0
20131111 014600;1.336320;1.336540;1.336300;1.336520;0
20131111 014700;1.336540;1.336550;1.336500;1.336500;0
20131111 014800;1.336520;1.336520;1.336400;1.336400;0
20131111 014900;1.336410;1.336430;1.336410;1.336420;0
20131111 015000;1.336410;1.336420;1.336360;1.336390;0
20131111 015100;1.336400;1.336420;1.336390;1.336400;0
20131111 015200;1.336390;1.336420;1.336390;1.336390;0
20131111 015300;1.336420;1.336530;1.336390;1.336520;0
20131111 015400;1.336560;1.336680;1.336560;1.336650;0
20131111 015500;1.336640;1.336660;1.336620;1.336650;0
20131111 015600;1.336630;1.336640;1.336610;1.336620;0
20131111 015700;1.336630;1.336650;1.336620;1.336640;0
20131111 015800;1.336630;1.336790;1.336620;1.336770;0
20131111 015900;1.336720;1.336740;1.336610;1.336610;0
20131111 020000;1.336560;1.336560;1.336500;1.336550;0
20131111 020100;1.336540;1.336540;1.336470;1.336520;0
20131111 020200;1.336510;1.336510;1.336510;1.336510;0
20131111 020300;1.336490;1.336560;1.336490;1.336560;0
20131111 020400;1.336610;1.336830;1.336610;1.336830;0
20131111 020500;1.336820;1.336990;1.336820;1.336990;0
20131111 020600;1.337000;1.337020;1.336900;1.336920;0
20131111 020700;1.336910;1.336980;1.336900;1.336980;0
20131111 020800;1.336970;1.337040;1.336970;1.337020;0
20131111 020900;1.337030;1.337130;1.337000;1.337110;0
20131111 021000;1.337090;1.337100;1.336970;1.336970;0
20131111 021100;1.336960;1.336960;1.336910;1.336940;0
20131111 021200;1.336930;1.336940;1.336890;1.336890;0
20131111 021300;1.336870;1.336890;1.336620;1.336800;0
20131111 021400;1.336820;1.336990;1.336730;1.336910;0
20131111 021500;1.336920;1.336970;1.336790;1.336970;0
20131111 021600;1.336960;1.337020;1.336910;1.336990;0
20131111 021700;1.336970;1.337120;1.336930;1.336940;0
20131111 021800;1.336980;1.336990;1.336920;1.336980;0
20131111 021900;1.336960;1.336990;1.336820;1.336820;0
20131111 022000;1.336860;1.337120;1.336860;1.337110;0
20131111 022100;1.337120;1.337120;1.336950;1.336990;0
20131111 022200;1.337000;1.337030;1.336900;1.336920;0
20131111 022300;1.336900;1.337000;1.336900;1.337000;0
20131111 022400;1.336990;1.337000;1.336940;1.336940;0
20131111 022500;1.336920;1.336950;1.336920;1.336920;0
20131111 022600;1.336940;1.337040;1.336820;1.336840;0
20131111 022700;1.336820;1.336850;1.336730;1.336740;0
20131111 022800;1.336760;1.336790;1.336740;1.336740;0
20131111 022900;1.336750;1.336750;1.336740;1.336750;0
20131111 023000;1.336760;1.336760;1.336720;1.336720;0
20131111 023100;1.336730;1.336750;1.336680;1.336740;0
20131111 023200;1.336750;1.336800;1.336720;1.336750;0
20131111 023300;1.336740;1.336980;1.336720;1.336900;0
20131111 023400;1.336920;1.336940;1.336860;1.336870;0
20131111 023500;1.336880;1.337020;1.336880;1.336990;0
20131111 023600;1.337000;1.337060;1.336960;1.337060;0
20131111 023700;1.337100;1.337170;1.337000;1.337150;0
20131111 023800;1.337160;1.337160;1.337070;1.337090;0
20131111 023900;1.337110;1.337570;1.337110;1.337410;0
20131111 024000;1.337340;1.337350;1.337070;1.337170;0
20131111 024100;1.337190;1.337190;1.337100;1.337100;0
20131111 024200;1.337120;1.337290;1.337100;1.337240;0
20131111 024300;1.337220;1.337370;1.337200;1.337300;0
20131111 024400;1.337320;1.337400;1.337290;1.337340;0
20131111 024500;1.337350;1.337360;1.337270;1.337310;0
20131111 024600;1.337320;1.337320;1.337120;1.337140;0
20131111 024700;1.337130;1.337290;1.337120;1.337250;0
20131111 024800;1.337260;1.337320;1.337210;1.337290;0
20131111 024900;1.337280;1.337290;1.337230;1.337240;0
20131111 025000;1.337250;1.337320;1.337060;1.337320;0
20131111 025100;1.337300;1.337490;1.337280;1.337490;0
20131111 025200;1.337520;1.337530;1.337440;1.337480;0
20131111 025300;1.337530;1.337790;1.337520;1.337690;0
20131111 025400;1.337710;1.337860;1.337510;1.337520;0
20131111 025500;1.337500;1.337580;1.337440;1.337580;0
20131111 025600;1.337560;1.337560;1.337480;1.337490;0
20131111 025700;1.337520;1.337520;1.337400;1.337400;0
20131111 025800;1.337390;1.337460;1.337370;1.337440;0
20131111 025900;1.337460;1.337480;1.337380;1.337380;0
20131111 030000;1.337390;1.337420;1.337140;1.337170;0
20131111 030100;1.337190;1.337190;1.336920;1.336980;0
20131111 030200;1.337000;1.337170;1.336990;1.337010;0
20131111 030300;1.337000;1.337100;1.336990;1.337070;0
20131111 030400;1.337090;1.337220;1.337070;1.337200;0
20131111 030500;1.337220;1.337220;1.337000;1.337210;0
20131111 030600;1.337220;1.337320;1.337190;1.337300;0
20131111 030700;1.337320;1.337370;1.337060;1.337130;0
20131111 030800;1.337120;1.337370;1.337120;1.337230;0
20131111 030900;1.337280;1.337290;1.336980;1.336980;0
20131111 031000;1.336950;1.337080;1.336770;1.337010;0
20131111 031100;1.337000;1.337000;1.336790;1.336860;0
20131111 031200;1.336870;1.337090;1.336870;1.337090;0
20131111 031300;1.337060;1.337070;1.336890;1.337010;0
20131111 031400;1.337020;1.337040;1.336970;1.336990;0
20131111 031500;1.337010;1.337060;1.336910;1.336970;0
20131111 031600;1.336960;1.336970;1.336820;1.336860;0
20131111 031700;1.336950;1.336950;1.336890;1.336900;0
20131111 031800;1.336930;1.336980;1.336890;1.336890;0
20131111 031900;1.336900;1.336920;1.336880;1.336900;0
20131111 032000;1.336920;1.336970;1.336790;1.336840;0
20131111 032100;1.336830;1.337130;1.336820;1.337110;0
20131111 032200;1.337120;1.337370;1.337100;1.337320;0
20131111 032300;1.337310;1.337430;1.337300;1.337310;0
20131111 032400;1.337280;1.337390;1.337280;1.337390;0
20131111 032500;1.337380;1.337680;1.337380;1.337580;0
20131111 032600;1.337600;1.337600;1.337390;1.337490;0
20131111 032700;1.337500;1.337620;1.337490;1.337620;0
20131111 032800;1.337610;1.337620;1.337340;1.337410;0
20131111 032900;1.337420;1.337580;1.337370;1.337420;0
20131111 033000;1.337400;1.337560;1.337310;1.337310;0
20131111 033100;1.337290;1.337300;1.337110;1.337210;0
20131111 033200;1.337200;1.337590;1.337200;1.337420;0
20131111 033300;1.337470;1.337500;1.337310;1.337320;0
20131111 033400;1.337330;1.337580;1.337320;1.337560;0
20131111 033500;1.337550;1.337660;1.337510;1.337660;0
20131111 033600;1.337630;1.337760;1.337610;1.337640;0
20131111 033700;1.337600;1.337620;1.337510;1.337610;0
20131111 033800;1.337620;1.337880;1.337610;1.337810;0
20131111 033900;1.337790;1.337800;1.337770;1.337790;0
20131111 034000;1.337770;1.337880;1.337760;1.337870;0
20131111 034100;1.337880;1.338280;1.337880;1.338100;0
20131111 034200;1.338120;1.338220;1.337990;1.338170;0
20131111 034300;1.338130;1.338390;1.338120;1.338360;0
20131111 034400;1.338370;1.338490;1.338280;1.338420;0
20131111 034500;1.338410;1.338420;1.338290;1.338330;0
20131111 034600;1.338350;1.338400;1.338290;1.338390;0
20131111 034700;1.338380;1.338420;1.338350;1.338380;0
20131111 034800;1.338330;1.338400;1.338300;1.338330;0
20131111 034900;1.338320;1.338320;1.338280;1.338290;0
20131111 035000;1.338280;1.338280;1.338180;1.338220;0
20131111 035100;1.338200;1.338220;1.338190;1.338220;0
20131111 035200;1.338200;1.338220;1.337810;1.337820;0
20131111 035300;1.337790;1.338020;1.337740;1.337870;0
20131111 035400;1.337850;1.337870;1.337780;1.337870;0
20131111 035500;1.337840;1.337880;1.337810;1.337870;0
20131111 035600;1.337840;1.337990;1.337840;1.337990;0
20131111 035700;1.337980;1.338080;1.337960;1.338010;0
20131111 035800;1.338020;1.338120;1.338010;1.338100;0
20131111 035900;1.338120;1.338410;1.338100;1.338410;0
20131111 040000;1.338400;1.338420;1.338200;1.338320;0
20131111 040100;1.338330;1.338330;1.337980;1.337980;0
20131111 040200;1.338010;1.338020;1.337790;1.337800;0
20131111 040300;1.337820;1.337890;1.337810;1.337820;0
20131111 040400;1.337800;1.338020;1.337800;1.338020;0
20131111 040500;1.338050;1.338080;1.338010;1.338080;0
20131111 040600;1.338070;1.338080;1.337980;1.338010;0
20131111 040700;1.338020;1.338020;1.337810;1.337840;0
20131111 040800;1.337830;1.337920;1.337820;1.337880;0
20131111 040900;1.337860;1.337890;1.337570;1.337570;0
20131111 041000;1.337580;1.337770;1.337480;1.337620;0
20131111 041100;1.337630;1.337680;1.337620;1.337670;0
20131111 041200;1.337680;1.337920;1.337680;1.337920;0
20131111 041300;1.337910;1.338030;1.337890;1.338010;0
20131111 041400;1.338000;1.338220;1.337990;1.338130;0
20131111 041500;1.338120;1.338120;1.338040;1.338090;0
20131111 041600;1.338160;1.338320;1.338150;1.338290;0
20131111 041700;1.338280;1.338290;1.338250;1.338290;0
20131111 041800;1.338300;1.338380;1.338250;1.338370;0
20131111 041900;1.338360;1.338360;1.338100;1.338270;0
20131111 042000;1.338260;1.338370;1.338220;1.338370;0
